COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
GLP (m3),2018,REGIÃO NORDESTE,MARANHÃO,"24040,231884058","23593,7862318841","23926,0905797101","284668,063405797","23000,759057971","21771,5942028985","23927,4746376812","24619,1539855072","22189,5833333333","25276,6956521739","23880,0054347826","25531,2735507246","22911,4148550725"
GLP (m3),2018,REGIÃO NORDESTE,PIAUÍ,"13372,3061594203","13985,6213768116","13923,777173913","13622,9927536232","167253,731884058","13931,7626811594","12564,3550724638","13724,0434782609","14618,2880434783","12024,3025362319","16093,2898550725","14453,4275362319","14939,5652173913"
GLP (m3),2018,REGIÃO NORDESTE,CEARÁ,"47124,3369565217","42368,6648550725","44244,1938405797","42349,3423913043","40707,9166666667","515110,699275362","40632,3804347826","38545,1974637681","41059,4583333333","42760,3369565217","43908,5942028985","46160,5398550725","45249,7373188406"
GLP (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"18525,0489130435","18078,3206521739","17559,152173913","17661,5652173913","17318,1376811594","16856,5398550725","207758,97826087","17116,8260869565","15543,847826087","17046,5507246377","17069,0670289855","15980,8623188406","19003,0597826087"
GLP (m3),2018,REGIÃO NORDESTE,PARAÍBA,"24504,9076086956","20922,5452898551","21398,8804347826","20333,6938405797","20064,9981884058","19699,5652173913","19464,240942029","240052,280797101","18971,2083333333","18158,1938405797","19555,9692028986","19959,1666666667","17018,9112318841"
GLP (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,"40456,1286231884","59520,1449275362","48052,7699275362","50654,6811594203","47815,9438405797","47447,7898550725","46575,5344202899","47023,259057971","568998,028985507","44898,6195652174","42224,9039855072","47121,8134057971","47206,4402173913"
GLP (m3),2018,REGIÃO NORDESTE,ALAGOAS,"14042,1213768116","12635,9619565217","15593,4945652174","14653,7391304348","15517,0942028986","14121,2282608696","14827,4619565217","14633,1594202899","14292,8260869565","172192,833333333","14351,8097826087","13084,4927536232","14439,4438405797"
GLP (m3),2018,REGIÃO NORDESTE,SERGIPE,"9696,375","11201,1413043478","9047,30615942029","11521,6467391304","11616,4003623188","11154,5996376812","11012,8496376812","11140,2952898551","11386,643115942","10246,606884058","126824,092391304","9867,13224637681","8933,09601449275"
GLP (m3),2018,REGIÃO NORDESTE,BAHIA,"66941,4945652174","75538,8894927536","73609,6974637681","69383,0434782609","83776,5289855072","81146,2663043478","81835,606884058","74868,5706521739","76240,3405797101","75061,0742753623","75461,7481884058","906792,644927536","72929,384057971"
GLP (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,"104334,27173913","101123,226449275","109355,130434783","109912,186594203","97017,1322463768","136239,815217391","113878,233695652","123376,655797101","108502,070652174","109447,447463768","111018,797101449","105521,512681159","1329726,48007246"
GLP (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,"270290,791666667","20957,8152173913","20038,1811594203","21474,6503623188","21751,4891304348","22900,4221014493","24790,8134057971","23160,1177536232","24206,8423913043","22892,5253623188","23061,3913043478","22570,1684782609","22486,375"
GLP (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,"86526,0217391304","1003182,41666667","75050,4583333333","73389,8206521739","81607,0289855072","81007,3242753623","88809,0452898551","85941,3695652174","84760,0036231884","91713,6739130435","83936,8297101449","87270,4583333333","83170,3822463768"
GLP (m3),2018,REGIÃO SUDESTE,SÃO PAULO,"264336,434782609","252080,291666667","3199939,9076087","246958,235507246","241471,199275362","266915,751811594","263291,623188406","262685,677536232","296495,481884058","271745,293478261","293450,769927536","265742,663043478","274766,485507246"
GLP (m3),2018,REGIÃO SUL,PARANÁ,"82126,865942029","77952,7518115942","70140,4547101449","942878,222826087","71989,9184782609","70109,7336956522","77018,8913043478","77441,3387681159","71356,5380434783","94532,7554347826","83138,5507246377","88710,9891304348","78359,4347826087"
GLP (m3),2018,REGIÃO SUL,SANTA CATARINA,"44730,9963768116","48341,375","45539,3768115942","42803,356884058","549305,018115942","43194,4601449275","41785,9057971014","44857,2445652174","44546,8786231884","38324,8460144928","55573,231884058","48079,9492753623","51527,3967391304"
GLP (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,"82207,1847826087","66097,8278985507","71218,2355072464","65170,5634057971","61409,9981884058","825468,532608696","60907,8713768116","57457,3442028985","67111,5724637681","67124,4836956522","66186,8097826087","84237,9565217391","76338,6847826087"
GLP (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"14801,027173913","16443,2427536232","15023,1539855072","15387,7626811594","15143,9057971014","14189,1304347826","177320,411231884","13936,2336956522","13058,3115942029","14459,2971014493","14308,240942029","12311,2264492754","18258,8786231884"
GLP (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,"23393,0923913043","18219,0942028986","19294,3496376812","17351,7481884058","18729,1195652174","17755,6938405797","18279,9492753623","220026,871376812","17547,6358695652","17670,2826086957","19138,2119565217","18129,5851449275","14518,1086956522"
GLP (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,"37363,5054347826","57248,3550724638","46443,6757246377","48491,7155797101","44387,4637681159","46138,9293478261","46905,1141304348","46820,6992753623","555784,807971014","47010,472826087","43247,3134057971","46371,8949275362","45355,6684782609"
GLP (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15535,8387681159","13118,4402173913","17515,8623188406","14960,4365942029","15682,6467391304","14847,4619565217","14573,5706521739","15101,7735507246","15012,5778985507","178706,967391304","13639,0072463768","13837,6105072464","14881,740942029"
GLP (m3),2019,REGIÃO NORTE,RONDÔNIA,"7453,90579710145","7670,38405797101","7867,15760869565","7061,38586956522","7997,72463768116","7745,66123188406","7428,02536231884","7996,48007246377","7373,40579710145","8041,27355072464","91087,652173913","7174,45833333333","7277,78985507246"
GLP (m3),2019,REGIÃO NORTE,ACRE,"2776,01268115942","3091,65760869565","3090,09420289855","3162,58333333333","2796,72101449275","3282,57065217391","3107,86231884058","2947,65579710145","3248,14855072464","3035,26811594203","3353,48731884058","36850,1032608696","2958,04166666667"
GLP (m3),2019,REGIÃO NORTE,AMAZONAS,"14875,1413043478","13728,2481884058","15033,4492753623","14331,8043478261","15015,884057971","13289,3894927536","15605,0905797101","14329,125","13970,731884058","15784,8134057971","14733,3224637681","15061,5018115942","175758,501811594"
GLP (m3),2019,REGIÃO NORTE,RORAIMA,"25312,9293478261","1996,28804347826","1992,71920289855","2000,98369565217","2131,70471014493","2178,83876811594","2028,80615942029","2250,10326086956","2191,92210144928","2097,93297101449","2133,64855072464","2062,25543478261","2247,72644927536"
GLP (m3),2019,REGIÃO NORTE,PARÁ,"33116,6014492754","373216,561594203","31492,8605072464","28734,7644927536","30993,1847826087","32091,9782608696","32320,8224637681","29554,7210144927","31942,2065217391","31083,4112318841","29705,0489130435","31933,2735507246","30247,6884057971"
GLP (m3),2019,REGIÃO NORTE,AMAPÁ,"2562,92391304348","2877,34239130435","31701,7699275362","2570,79166666667","2481,86231884058","2599,71739130435","2682,77717391304","2710,18297101449","2585,01811594203","2691,875","2620,08695652174","2588,15398550725","2731,03804347826"
GLP (m3),2019,REGIÃO NORTE,TOCANTINS,"7108,21557971015","6430,52717391304","6993,82246376812","80021,1739130435","6586,15942028985","6754,09420289855","6564,80253623188","6848,92391304348","6801,55434782609","6321,38405797101","6683,10869565217","6760,28804347826","6168,29347826087"
GLP (m3),2019,REGIÃO NORDESTE,MARANHÃO,"23638,3387681159","24634,1195652174","23364,5942028985","25561,0416666667","288832,199275362","24431,7336956522","22633,6666666667","23409,5108695652","24624,5217391304","24412,643115942","22557,1485507246","25250,5199275362","24314,3605072464"
GLP (m3),2019,REGIÃO NORDESTE,PIAUÍ,"14522,1775362319","13823,6195652174","14331,8387681159","13612,4547101449","14549,5706521739","170098,961956522","14433,9347826087","13296,3333333333","13836,4166666667","14359,8423913043","14856,7246376812","13473,7862318841","15002,2626811594"
GLP (m3),2019,REGIÃO NORDESTE,CEARÁ,"45042,75","45175,2554347826","42546,4891304348","43818,6811594203","41837,2826086956","43460,981884058","510777,829710145","42307,4275362319","38997,8605072464","40755,8605072464","42116,0380434783","44000,1268115942","40719,0760869565"
GLP (m3),2019,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"16626,25","18446,2300724638","17872,4836956522","17699,1902173913","18438,3768115942","16734,0199275362","18075,0307971014","207944,559782609","17258,8079710145","15943,1557971014","16232,1884057971","16962,6865942029","17656,1394927536"
GLP (m3),2019,REGIÃO NORDESTE,PARAÍBA,"20590,4347826087","19508,3713768116","22179,1358695652","21513,6920289855","20975,3532608696","21493,5905797101",19785,"20910,5144927536","244596,648550725","19858,9202898551","18705,6050724638","19382,9655797101","19693,0652173913"
GLP (m3),2019,REGIÃO NORDESTE,PERNAMBUCO,"45950,2028985507","48373,1503623188","45267,9130434783","50953,1177536232","49456,6884057971","48051,9601449275","49634,5960144928","45728,4275362319","48260,0217391304","565704,161231884","45088,5507246377","43972,5126811594","44967,0199275362"
GLP (m3),2019,REGIÃO NORDESTE,ALAGOAS,"13662,7355072464","13543,3061594203","14495,3061594203","13641,2735507246","15505,0036231884","15643,0199275362","14524,1721014493","15360,75","14488,5307971015","15245,5489130435","173282,309782609","14262,143115942","12910,5199275362"
GLP (m3),2019,REGIÃO NORDESTE,SERGIPE,"9521,2518115942","9726,98369565218","9937,97463768116","10192,3278985507","9982,54891304348","11341,6557971015","11258,4601449275","10462,8188405797","11099,8007246377","10196,0724637681","10642,5126811594","124496,259057971","10133,8514492754"
GLP (m3),2019,REGIÃO NORDESTE,BAHIA,"73626,6123188406","67281,8442028985","70269,7264492754","73815,115942029","76531,1014492754","74043,6648550724","85008,5","84175,9148550725","77736,472826087","81542,6268115942","74400,3460144928","79707,5144927536","918139,440217391"
GLP (m3),2019,REGIÃO SUDESTE,MINAS GERAIS,"1306610,42210145","103769,798913043","100250,619565217","104198,742753623","107822,923913043","112846,831521739","106645,153985507","121678,577898551","115938,817028986","106025,644927536","112559,44384058","104911,606884058","109962,260869565"
GLP (m3),2019,REGIÃO SUDESTE,ESPÍRITO SANTO,"22954,2210144927","262892,824275362","20624,3876811594","19552,6503623188","19935,9565217391","21551,2065217391","22629,6322463768","20927,2246376812","24078,1902173913","23617,8025362319","21953,9076086956","23379,9619565217","21687,6829710145"
GLP (m3),2019,REGIÃO SUDESTE,RIO DE JANEIRO,"82793,4764492754","90108,615942029","990630,507246377","72018,7807971014","73416,856884058","76992,4076086957","79716,8224637681","84427,661231884","80812,1630434783","91271,2536231884","90224,0126811594","82540,5362318841","86307,9202898551"
GLP (m3),2019,REGIÃO SUDESTE,SÃO PAULO,"280207,969202899","256907,333333333","266904,990942029","3180353,27355072","234391,05615942","239887,277173913","255827,373188406","261857,516304348","272877,30615942","259767,746376812","297385,532608696","288958,742753623","265380,429347826"
GLP (m3),2019,REGIÃO SUL,PARANÁ,"78940,3695652174","81909,4202898551","77043,884057971","78009,9673913043","948328,349637681","68879,2300724638","68925,009057971","73677,4601449275","77978,6684782609","83738,7083333333","80596,7137681159","90910,9510869565","87717,9673913043"
GLP (m3),2019,REGIÃO SUL,SANTA CATARINA,"48049,1648550725","45074,2355072464","47796,8677536232","43860,5543478261","44480,7572463768","548866,030797101","42545,8315217391","41263,6992753623","44720,6394927536","45447,1847826087","47398,3405797102","44873,9094202899","53354,8460144928"
GLP (m3),2019,REGIÃO SUL,RIO GRANDE DO SUL,"80693,5815217391","76723,9076086957","69878,0036231884","71988,1394927536","63853,768115942","63449,6757246377","813886,983695652","58840,259057971","57678,4456521739","64477,1322463768","67604,2536231884","71176,8858695652","67522,9311594203"
GLP (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"14316,8949275362","17013,1648550725","16168,9003623188","14178,8170289855","15552,7971014493","13887,6050724638","15260,3134057971","178238,52173913","13431,8949275362","13303,4782608696","14446,8586956522","15060,3876811594","15617,4094202899"
GLP (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO,"19163,8985507246","17245,2753623188","20093,6394927536","18980,3188405797","17752,106884058","19218,7717391304","17890,847826087","19168,3967391304","222807,849637681","18746,5380434783","17706,1177536232","18215,4202898551","18626,518115942"
GLP (m3),2019,REGIÃO CENTRO-OESTE,GOIÁS,"46313,7608695652","47490,0199275362","44295,5326086956","49994,3115942029","49119,0054347826","44386,143115942","49120,2119565217","45960,2264492754","48669,5652173913","561490,213768116","46197,9221014493","44746,2807971015","45197,2336956522"
GLP (m3),2019,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"14583,6105072464","14920,8152173913","15671,9402173913","14765,490942029","15857,5996376812","15604,3586956522","14042,7028985507","14540,0235507246","14256,125","15377,1666666667","176992,070652174","13554,5905797101","13817,6467391304"
GLP (m3),2020,REGIÃO NORTE,RONDÔNIA,"7145,07065217391","8570,44565217391","7935,59963768116","7941,78079710145","8159,51630434783","8460,73007246377","7790,40942028985","7660,56702898551",,,,"70926,5561594203","7262,4365942029"
GLP (m3),2020,REGIÃO NORTE,ACRE,"2820,13586956522","2840,92210144928","3340,64855072464","3355,57789855072","3313,03804347826","3378,80615942029","3426,46557971014","3205,23913043478","3133,79166666667",,,,"28814,625"
GLP (m3),2020,REGIÃO NORTE,AMAZONAS,"138929,751811594","14300,8224637681","13989,6721014493","15554,2463768116","15754,1992753623","15771,6286231884","15730,634057971","16436,1376811594","16361,027173913","15031,384057971",,,
GLP (m3),2020,REGIÃO NORTE,RORAIMA,,"20202,347826087","2048,28260869565","2005,86413043478","2232,23731884058","2274,22282608696","2269,83514492754","2324,04710144928","2520,12862318841","2273,07065217391","2254,65942028985",,
GLP (m3),2020,REGIÃO NORTE,PARÁ,,,"294227,666666667","30763,5471014493","29573,6630434783","34795,9873188406","33414,4384057971","34157,7445652174","33888,1775362319","34225,9148550725","31812,7101449275","31595,4836956522",
GLP (m3),2020,REGIÃO NORTE,AMAPÁ,,,,"25293,1865942029","2626,51086956522","2554,01992753623","2893,18297101449","2941,38405797101","2950,51449275362","2904,25905797101","3006,65579710145","2761,89855072464","2654,76086956522"
GLP (m3),2020,REGIÃO NORTE,TOCANTINS,"6640,19565217391",,,,"62172,6884057971","6997,8731884058","6429,16123188406","7379,4365942029","6936,04166666667","7015,69565217391","6778,48007246377","7416,93297101449","6578,87137681159"
GLP (m3),2020,REGIÃO NORDESTE,MARANHÃO,"26322,8043478261","25759,0036231884",,,,"232949,996376812","24528,7065217391","23316,4710144927","26695,8460144927","25932,6920289855","26565,509057971","26633,9365942029","27195,027173913"
GLP (m3),2020,REGIÃO NORDESTE,PIAUÍ,"15723,9891304348","15271,7391304348","14321,8061594203",,,,"133296,89673913","14197,3423913043","13103,856884058","15391,5326086957","14732,5307971015","15078,9528985507","15475,1467391304"
GLP (m3),2020,REGIÃO NORDESTE,CEARÁ,"47442,4438405797","47321,106884058","45351,5307971014","43831,3442028985",,,,"396379,938405797","41516,606884058","39041,6811594203","43477,9293478261","43353,7554347826","45043,5398550725"
